userId	geneSymbol	geneName	entrezgene	gLink
COTL1	COTL1	coactosin like F-actin binding protein 1	23406	https://www.ncbi.nlm.nih.gov/gene/?term=23406
IL17RC	IL17RC	interleukin 17 receptor C	84818	https://www.ncbi.nlm.nih.gov/gene/?term=84818
C20orf204	C20orf204	chromosome 20 open reading frame 204	284739	https://www.ncbi.nlm.nih.gov/gene/?term=284739
TSPOAP1-AS1	TSPOAP1-AS1	TSPOAP1, SUPT4H1 and RNF43 antisense RNA 1	100506779	https://www.ncbi.nlm.nih.gov/gene/?term=100506779
MPV17L2	MPV17L2	MPV17 mitochondrial inner membrane protein like 2	84769	https://www.ncbi.nlm.nih.gov/gene/?term=84769
C2orf66	C2orf66	chromosome 2 open reading frame 66	401027	https://www.ncbi.nlm.nih.gov/gene/?term=401027
MMP24OS	MMP24OS	MMP24 opposite strand	101410538	https://www.ncbi.nlm.nih.gov/gene/?term=101410538
RNA5SP532	RNA5SP532	RNA, 5S ribosomal pseudogene 532	112441442	https://www.ncbi.nlm.nih.gov/gene/?term=112441442
RAB12	RAB12	RAB12, member RAS oncogene family	201475	https://www.ncbi.nlm.nih.gov/gene/?term=201475
JAKMIP3	JAKMIP3	Janus kinase and microtubule interacting protein 3	282973	https://www.ncbi.nlm.nih.gov/gene/?term=282973
CYB5R4	CYB5R4	cytochrome b5 reductase 4	51167	https://www.ncbi.nlm.nih.gov/gene/?term=51167
NDUFA4L2	NDUFA4L2	NDUFA4, mitochondrial complex associated like 2	56901	https://www.ncbi.nlm.nih.gov/gene/?term=56901
PPCDC	PPCDC	phosphopantothenoylcysteine decarboxylase	60490	https://www.ncbi.nlm.nih.gov/gene/?term=60490
SORD2P	SORD2P	sorbitol dehydrogenase 2, pseudogene	653381	https://www.ncbi.nlm.nih.gov/gene/?term=653381
TSNAXIP1	TSNAXIP1	translin associated factor X interacting protein 1	55815	https://www.ncbi.nlm.nih.gov/gene/?term=55815
SYCP2L	SYCP2L	synaptonemal complex protein 2 like	221711	https://www.ncbi.nlm.nih.gov/gene/?term=221711
NUCB2	NUCB2	nucleobindin 2	4925	https://www.ncbi.nlm.nih.gov/gene/?term=4925
HIPK2	HIPK2	homeodomain interacting protein kinase 2	28996	https://www.ncbi.nlm.nih.gov/gene/?term=28996
IMPG2	IMPG2	interphotoreceptor matrix proteoglycan 2	50939	https://www.ncbi.nlm.nih.gov/gene/?term=50939
ASPHD2	ASPHD2	aspartate beta-hydroxylase domain containing 2	57168	https://www.ncbi.nlm.nih.gov/gene/?term=57168
USP2	USP2	ubiquitin specific peptidase 2	9099	https://www.ncbi.nlm.nih.gov/gene/?term=9099
ERBIN	ERBIN	erbb2 interacting protein	55914	https://www.ncbi.nlm.nih.gov/gene/?term=55914
GCLM	GCLM	glutamate-cysteine ligase modifier subunit	2730	https://www.ncbi.nlm.nih.gov/gene/?term=2730
TXNDC5	TXNDC5	thioredoxin domain containing 5	81567	https://www.ncbi.nlm.nih.gov/gene/?term=81567
RAC3	RAC3	Rac family small GTPase 3	5881	https://www.ncbi.nlm.nih.gov/gene/?term=5881
MAGOH2P	MAGOH2P	mago homolog 2, pseudogene	100506898	https://www.ncbi.nlm.nih.gov/gene/?term=100506898
CICP14	CICP14	capicua transcriptional repressor pseudogene 14	100130600	https://www.ncbi.nlm.nih.gov/gene/?term=100130600
RPS7P1	RPS7P1	ribosomal protein S7 pseudogene 1	388363	https://www.ncbi.nlm.nih.gov/gene/?term=388363
PLIN1	PLIN1	perilipin 1	5346	https://www.ncbi.nlm.nih.gov/gene/?term=5346
PTP4A3	PTP4A3	protein tyrosine phosphatase type IVA, member 3	11156	https://www.ncbi.nlm.nih.gov/gene/?term=11156
ARL13A	ARL13A	ADP ribosylation factor like GTPase 13A	392509	https://www.ncbi.nlm.nih.gov/gene/?term=392509
ST7-OT4	ST7-OT4	ST7 overlapping transcript 4	338069	https://www.ncbi.nlm.nih.gov/gene/?term=338069
PIK3CB	PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	5291	https://www.ncbi.nlm.nih.gov/gene/?term=5291
TMEM54	TMEM54	transmembrane protein 54	113452	https://www.ncbi.nlm.nih.gov/gene/?term=113452
D2HGDH	D2HGDH	D-2-hydroxyglutarate dehydrogenase	728294	https://www.ncbi.nlm.nih.gov/gene/?term=728294
LRRK1	LRRK1	leucine rich repeat kinase 1	79705	https://www.ncbi.nlm.nih.gov/gene/?term=79705
GLDN	GLDN	gliomedin	342035	https://www.ncbi.nlm.nih.gov/gene/?term=342035
EDDM13	EDDM13	epididymal protein 13	100506374	https://www.ncbi.nlm.nih.gov/gene/?term=100506374
MYO1G	MYO1G	myosin IG	64005	https://www.ncbi.nlm.nih.gov/gene/?term=64005
ASAP3	ASAP3	ArfGAP with SH3 domain, ankyrin repeat and PH domain 3	55616	https://www.ncbi.nlm.nih.gov/gene/?term=55616
GMDS	GMDS	GDP-mannose 4,6-dehydratase	2762	https://www.ncbi.nlm.nih.gov/gene/?term=2762
RAMACL	RAMACL	RNA guanine-7 methyltransferase activating subunit like (pseudogene)	353267	https://www.ncbi.nlm.nih.gov/gene/?term=353267
GDF5	GDF5	growth differentiation factor 5	8200	https://www.ncbi.nlm.nih.gov/gene/?term=8200
TRPM2	TRPM2	transient receptor potential cation channel subfamily M member 2	7226	https://www.ncbi.nlm.nih.gov/gene/?term=7226
EPHB6	EPHB6	EPH receptor B6	2051	https://www.ncbi.nlm.nih.gov/gene/?term=2051
RASGRF1	RASGRF1	Ras protein specific guanine nucleotide releasing factor 1	5923	https://www.ncbi.nlm.nih.gov/gene/?term=5923
GNG12-AS1	GNG12-AS1	GNG12, DIRAS3 and WLS antisense RNA 1	100289178	https://www.ncbi.nlm.nih.gov/gene/?term=100289178
HNRNPKP5	HNRNPKP5	heterogeneous nuclear ribonucleoprotein K pseudogene 5	100874385	https://www.ncbi.nlm.nih.gov/gene/?term=100874385
FAM228B	FAM228B	family with sequence similarity 228 member B	375190	https://www.ncbi.nlm.nih.gov/gene/?term=375190
HHAT	HHAT	hedgehog acyltransferase	55733	https://www.ncbi.nlm.nih.gov/gene/?term=55733
SLCO1C1	SLCO1C1	solute carrier organic anion transporter family member 1C1	53919	https://www.ncbi.nlm.nih.gov/gene/?term=53919
LINC00662	LINC00662	long intergenic non-protein coding RNA 662	148189	https://www.ncbi.nlm.nih.gov/gene/?term=148189
LTB4R2	LTB4R2	leukotriene B4 receptor 2	56413	https://www.ncbi.nlm.nih.gov/gene/?term=56413
C11orf68	C11orf68	chromosome 11 open reading frame 68	83638	https://www.ncbi.nlm.nih.gov/gene/?term=83638
P2RX6P	P2RX6P	purinergic receptor P2X 6 pseudogene	440799	https://www.ncbi.nlm.nih.gov/gene/?term=440799
GJD3	GJD3	gap junction protein delta 3	125111	https://www.ncbi.nlm.nih.gov/gene/?term=125111
FAM189A1	FAM189A1	family with sequence similarity 189 member A1	23359	https://www.ncbi.nlm.nih.gov/gene/?term=23359
IQANK1	IQANK1	IQ motif and ankyrin repeat containing 1	642574	https://www.ncbi.nlm.nih.gov/gene/?term=642574
MGST2	MGST2	microsomal glutathione S-transferase 2	4258	https://www.ncbi.nlm.nih.gov/gene/?term=4258
FNIP2	FNIP2	folliculin interacting protein 2	57600	https://www.ncbi.nlm.nih.gov/gene/?term=57600
PCDHGA5	PCDHGA5	protocadherin gamma subfamily A, 5	56110	https://www.ncbi.nlm.nih.gov/gene/?term=56110
PCDHB11	PCDHB11	protocadherin beta 11	56125	https://www.ncbi.nlm.nih.gov/gene/?term=56125
COLEC12	COLEC12	collectin subfamily member 12	81035	https://www.ncbi.nlm.nih.gov/gene/?term=81035
SCARF1	SCARF1	scavenger receptor class F member 1	8578	https://www.ncbi.nlm.nih.gov/gene/?term=8578
GSE1	GSE1	Gse1 coiled-coil protein	23199	https://www.ncbi.nlm.nih.gov/gene/?term=23199
MYH7B	MYH7B	myosin heavy chain 7B	57644	https://www.ncbi.nlm.nih.gov/gene/?term=57644
LIPE	LIPE	lipase E, hormone sensitive type	3991	https://www.ncbi.nlm.nih.gov/gene/?term=3991
PDE6G	PDE6G	phosphodiesterase 6G	5148	https://www.ncbi.nlm.nih.gov/gene/?term=5148
INHBA-AS1	INHBA-AS1	INHBA antisense RNA 1	285954	https://www.ncbi.nlm.nih.gov/gene/?term=285954
PHBP13	PHBP13	prohibitin pseudogene 13	100418843	https://www.ncbi.nlm.nih.gov/gene/?term=100418843
MAGI3	MAGI3	membrane associated guanylate kinase, WW and PDZ domain containing 3	260425	https://www.ncbi.nlm.nih.gov/gene/?term=260425
HTR7P1	HTR7P1	5-hydroxytryptamine receptor 7 pseudogene 1	93164	https://www.ncbi.nlm.nih.gov/gene/?term=93164
CAMKMT	CAMKMT	calmodulin-lysine N-methyltransferase	79823	https://www.ncbi.nlm.nih.gov/gene/?term=79823
TIMM13	TIMM13	translocase of inner mitochondrial membrane 13	26517	https://www.ncbi.nlm.nih.gov/gene/?term=26517
CAPN3	CAPN3	calpain 3	825	https://www.ncbi.nlm.nih.gov/gene/?term=825
LINC01012	LINC01012	long intergenic non-protein coding RNA 1012	100507173	https://www.ncbi.nlm.nih.gov/gene/?term=100507173
NPAS1	NPAS1	neuronal PAS domain protein 1	4861	https://www.ncbi.nlm.nih.gov/gene/?term=4861
APH1B	APH1B	aph-1 homolog B, gamma-secretase subunit	83464	https://www.ncbi.nlm.nih.gov/gene/?term=83464
INKA2	INKA2	inka box actin regulator 2	55924	https://www.ncbi.nlm.nih.gov/gene/?term=55924
UGCG	UGCG	UDP-glucose ceramide glucosyltransferase	7357	https://www.ncbi.nlm.nih.gov/gene/?term=7357
ZNF354A	ZNF354A	zinc finger protein 354A	6940	https://www.ncbi.nlm.nih.gov/gene/?term=6940
RBP5	RBP5	retinol binding protein 5	83758	https://www.ncbi.nlm.nih.gov/gene/?term=83758
TMPRSS6	TMPRSS6	transmembrane serine protease 6	164656	https://www.ncbi.nlm.nih.gov/gene/?term=164656
NUTM2B	NUTM2B	NUT family member 2B	729262	https://www.ncbi.nlm.nih.gov/gene/?term=729262
CALHM5	CALHM5	calcium homeostasis modulator family member 5	254228	https://www.ncbi.nlm.nih.gov/gene/?term=254228
PRKCH	PRKCH	protein kinase C eta	5583	https://www.ncbi.nlm.nih.gov/gene/?term=5583
RGS10	RGS10	regulator of G protein signaling 10	6001	https://www.ncbi.nlm.nih.gov/gene/?term=6001
CRAT	CRAT	carnitine O-acetyltransferase	1384	https://www.ncbi.nlm.nih.gov/gene/?term=1384
KIDINS220	KIDINS220	kinase D interacting substrate 220	57498	https://www.ncbi.nlm.nih.gov/gene/?term=57498
PCOLCE2	PCOLCE2	procollagen C-endopeptidase enhancer 2	26577	https://www.ncbi.nlm.nih.gov/gene/?term=26577
PARD3B	PARD3B	par-3 family cell polarity regulator beta	117583	https://www.ncbi.nlm.nih.gov/gene/?term=117583
STK3	STK3	serine/threonine kinase 3	6788	https://www.ncbi.nlm.nih.gov/gene/?term=6788
TEP1	TEP1	telomerase associated protein 1	7011	https://www.ncbi.nlm.nih.gov/gene/?term=7011
GAS8-AS1	GAS8-AS1	GAS8 antisense RNA 1	750	https://www.ncbi.nlm.nih.gov/gene/?term=750
COX5A	COX5A	cytochrome c oxidase subunit 5A	9377	https://www.ncbi.nlm.nih.gov/gene/?term=9377
ABCC2	ABCC2	ATP binding cassette subfamily C member 2	1244	https://www.ncbi.nlm.nih.gov/gene/?term=1244
SCN1A-AS1	SCN1A-AS1	SCN1A and SCN9A antisense RNA 1	101929680	https://www.ncbi.nlm.nih.gov/gene/?term=101929680
KLHL23	KLHL23	kelch like family member 23	151230	https://www.ncbi.nlm.nih.gov/gene/?term=151230
RNU6-26P	RNU6-26P	RNA, U6 small nuclear 26, pseudogene	100873741	https://www.ncbi.nlm.nih.gov/gene/?term=100873741
SDF2L1	SDF2L1	stromal cell derived factor 2 like 1	23753	https://www.ncbi.nlm.nih.gov/gene/?term=23753
MTND4P12	MTND4P12	MT-ND4 pseudogene 12	100293090	https://www.ncbi.nlm.nih.gov/gene/?term=100293090
PHLDB3	PHLDB3	pleckstrin homology like domain family B member 3	653583	https://www.ncbi.nlm.nih.gov/gene/?term=653583
TAT-AS1	TAT-AS1	TAT antisense RNA 1	100132529	https://www.ncbi.nlm.nih.gov/gene/?term=100132529
PLEKHF2	PLEKHF2	pleckstrin homology and FYVE domain containing 2	79666	https://www.ncbi.nlm.nih.gov/gene/?term=79666
ZNF362	ZNF362	zinc finger protein 362	149076	https://www.ncbi.nlm.nih.gov/gene/?term=149076
ALAS1	ALAS1	5'-aminolevulinate synthase 1	211	https://www.ncbi.nlm.nih.gov/gene/?term=211
PDCD6	PDCD6	programmed cell death 6	10016	https://www.ncbi.nlm.nih.gov/gene/?term=10016
VN1R107P	VN1R107P	vomeronasal 1 receptor 107 pseudogene	100312849	https://www.ncbi.nlm.nih.gov/gene/?term=100312849
CCDC88C	CCDC88C	coiled-coil domain containing 88C	440193	https://www.ncbi.nlm.nih.gov/gene/?term=440193
ACBD3	ACBD3	acyl-CoA binding domain containing 3	64746	https://www.ncbi.nlm.nih.gov/gene/?term=64746
MPZL3	MPZL3	myelin protein zero like 3	196264	https://www.ncbi.nlm.nih.gov/gene/?term=196264
TCEAL3-AS1	TCEAL3-AS1	TCEAL3 antisense RNA 1	100874119	https://www.ncbi.nlm.nih.gov/gene/?term=100874119
CCDC113	CCDC113	coiled-coil domain containing 113	29070	https://www.ncbi.nlm.nih.gov/gene/?term=29070
FLJ13224	FLJ13224	uncharacterized LOC79857	79857	https://www.ncbi.nlm.nih.gov/gene/?term=79857
MFSD3	MFSD3	major facilitator superfamily domain containing 3	113655	https://www.ncbi.nlm.nih.gov/gene/?term=113655
PLAGL2	PLAGL2	PLAG1 like zinc finger 2	5326	https://www.ncbi.nlm.nih.gov/gene/?term=5326
TOMM20L	TOMM20L	translocase of outer mitochondrial membrane 20 like	387990	https://www.ncbi.nlm.nih.gov/gene/?term=387990
STON2	STON2	stonin 2	85439	https://www.ncbi.nlm.nih.gov/gene/?term=85439
GRINA	GRINA	glutamate ionotropic receptor NMDA type subunit associated protein 1	2907	https://www.ncbi.nlm.nih.gov/gene/?term=2907
CLCN5	CLCN5	chloride voltage-gated channel 5	1184	https://www.ncbi.nlm.nih.gov/gene/?term=1184
ZNF780B	ZNF780B	zinc finger protein 780B	163131	https://www.ncbi.nlm.nih.gov/gene/?term=163131
ZNF296	ZNF296	zinc finger protein 296	162979	https://www.ncbi.nlm.nih.gov/gene/?term=162979
SLC27A3	SLC27A3	solute carrier family 27 member 3	11000	https://www.ncbi.nlm.nih.gov/gene/?term=11000
PM20D2	PM20D2	peptidase M20 domain containing 2	135293	https://www.ncbi.nlm.nih.gov/gene/?term=135293
GOLGA2	GOLGA2	golgin A2	2801	https://www.ncbi.nlm.nih.gov/gene/?term=2801
CHCHD1	CHCHD1	coiled-coil-helix-coiled-coil-helix domain containing 1	118487	https://www.ncbi.nlm.nih.gov/gene/?term=118487
ZNF793	ZNF793	NA	390927	https://www.ncbi.nlm.nih.gov/gene/?term=390927
RNU6-418P	RNU6-418P	RNA, U6 small nuclear 418, pseudogene	106481310	https://www.ncbi.nlm.nih.gov/gene/?term=106481310
TMEM249	TMEM249	transmembrane protein 249	340393	https://www.ncbi.nlm.nih.gov/gene/?term=340393
SAMD10	SAMD10	sterile alpha motif domain containing 10	140700	https://www.ncbi.nlm.nih.gov/gene/?term=140700
PRODH	PRODH	proline dehydrogenase 1	5625	https://www.ncbi.nlm.nih.gov/gene/?term=5625
RBM8A	RBM8A	RNA binding motif protein 8A	9939	https://www.ncbi.nlm.nih.gov/gene/?term=9939
ITPK1	ITPK1	inositol-tetrakisphosphate 1-kinase	3705	https://www.ncbi.nlm.nih.gov/gene/?term=3705
MAN2B1	MAN2B1	mannosidase alpha class 2B member 1	4125	https://www.ncbi.nlm.nih.gov/gene/?term=4125
KRR1P1	KRR1P1	KRR1, small subunit processome component homolog pseudogene 1	100422486	https://www.ncbi.nlm.nih.gov/gene/?term=100422486
LINC02412	LINC02412	long intergenic non-protein coding RNA 2412	102724933	https://www.ncbi.nlm.nih.gov/gene/?term=102724933
RBMS3	RBMS3	RNA binding motif single stranded interacting protein 3	27303	https://www.ncbi.nlm.nih.gov/gene/?term=27303
HIC2	HIC2	HIC ZBTB transcriptional repressor 2	23119	https://www.ncbi.nlm.nih.gov/gene/?term=23119
SSTR2	SSTR2	somatostatin receptor 2	6752	https://www.ncbi.nlm.nih.gov/gene/?term=6752
GNG12	GNG12	G protein subunit gamma 12	55970	https://www.ncbi.nlm.nih.gov/gene/?term=55970
FBXO2	FBXO2	F-box protein 2	26232	https://www.ncbi.nlm.nih.gov/gene/?term=26232
EEPD1	EEPD1	endonuclease/exonuclease/phosphatase family domain containing 1	80820	https://www.ncbi.nlm.nih.gov/gene/?term=80820
HPS3	HPS3	HPS3, biogenesis of lysosomal organelles complex 2 subunit 1	84343	https://www.ncbi.nlm.nih.gov/gene/?term=84343
ALG1L9P	ALG1L9P	asparagine-linked glycosylation 1-like 9, pseudogene	285407	https://www.ncbi.nlm.nih.gov/gene/?term=285407
COPB1	COPB1	coatomer protein complex subunit beta 1	1315	https://www.ncbi.nlm.nih.gov/gene/?term=1315
KLF13	KLF13	Kruppel like factor 13	51621	https://www.ncbi.nlm.nih.gov/gene/?term=51621
CALCOCO2	CALCOCO2	calcium binding and coiled-coil domain 2	10241	https://www.ncbi.nlm.nih.gov/gene/?term=10241
PARP4	PARP4	poly(ADP-ribose) polymerase family member 4	143	https://www.ncbi.nlm.nih.gov/gene/?term=143
SNORA58	SNORA58	small nucleolar RNA, H/ACA box 58	677836	https://www.ncbi.nlm.nih.gov/gene/?term=677836
FLJ40194	FLJ40194	uncharacterized FLJ40194	124871	https://www.ncbi.nlm.nih.gov/gene/?term=124871
COPA	COPA	coatomer protein complex subunit alpha	1314	https://www.ncbi.nlm.nih.gov/gene/?term=1314
SIDT1	SIDT1	SID1 transmembrane family member 1	54847	https://www.ncbi.nlm.nih.gov/gene/?term=54847
DCAF7	DCAF7	DDB1 and CUL4 associated factor 7	10238	https://www.ncbi.nlm.nih.gov/gene/?term=10238
LILRB3	LILRB3	leukocyte immunoglobulin like receptor B3	11025	https://www.ncbi.nlm.nih.gov/gene/?term=11025
LPCAT2	LPCAT2	lysophosphatidylcholine acyltransferase 2	54947	https://www.ncbi.nlm.nih.gov/gene/?term=54947
AP3M1	AP3M1	adaptor related protein complex 3 subunit mu 1	26985	https://www.ncbi.nlm.nih.gov/gene/?term=26985
SLC38A3	SLC38A3	solute carrier family 38 member 3	10991	https://www.ncbi.nlm.nih.gov/gene/?term=10991
GNG13	GNG13	G protein subunit gamma 13	51764	https://www.ncbi.nlm.nih.gov/gene/?term=51764
ACTR5	ACTR5	actin related protein 5	79913	https://www.ncbi.nlm.nih.gov/gene/?term=79913
FNDC3B	FNDC3B	fibronectin type III domain containing 3B	64778	https://www.ncbi.nlm.nih.gov/gene/?term=64778
AMH	AMH	anti-Mullerian hormone	268	https://www.ncbi.nlm.nih.gov/gene/?term=268
CREBRF	CREBRF	CREB3 regulatory factor	153222	https://www.ncbi.nlm.nih.gov/gene/?term=153222
RNF44	RNF44	ring finger protein 44	22838	https://www.ncbi.nlm.nih.gov/gene/?term=22838
FBXO4	FBXO4	F-box protein 4	26272	https://www.ncbi.nlm.nih.gov/gene/?term=26272
LINC01137	LINC01137	long intergenic non-protein coding RNA 1137	728431	https://www.ncbi.nlm.nih.gov/gene/?term=728431
GS1-24F4.2	GS1-24F4.2	uncharacterized LOC100652791	100652791	https://www.ncbi.nlm.nih.gov/gene/?term=100652791
GNAI1	GNAI1	G protein subunit alpha i1	2770	https://www.ncbi.nlm.nih.gov/gene/?term=2770
MAST4-AS1	MAST4-AS1	MAST4 antisense RNA 1	101928794	https://www.ncbi.nlm.nih.gov/gene/?term=101928794
NMT2	NMT2	N-myristoyltransferase 2	9397	https://www.ncbi.nlm.nih.gov/gene/?term=9397
TRIM16L	TRIM16L	tripartite motif containing 16 like	147166	https://www.ncbi.nlm.nih.gov/gene/?term=147166
SKIV2L	SKIV2L	Ski2 like RNA helicase	6499	https://www.ncbi.nlm.nih.gov/gene/?term=6499
LCA10	LCA10	lung carcinoma-associated 10	100996465	https://www.ncbi.nlm.nih.gov/gene/?term=100996465
MLNR	MLNR	motilin receptor	2862	https://www.ncbi.nlm.nih.gov/gene/?term=2862
ZNF563	ZNF563	zinc finger protein 563	147837	https://www.ncbi.nlm.nih.gov/gene/?term=147837
SELENOI	SELENOI	selenoprotein I	85465	https://www.ncbi.nlm.nih.gov/gene/?term=85465
LINC00565	LINC00565	long intergenic non-protein coding RNA 565	100861555	https://www.ncbi.nlm.nih.gov/gene/?term=100861555
EPB41	EPB41	erythrocyte membrane protein band 4.1	2035	https://www.ncbi.nlm.nih.gov/gene/?term=2035
KRT18P59	KRT18P59	keratin 18 pseudogene 59	399965	https://www.ncbi.nlm.nih.gov/gene/?term=399965
SLC26A4	SLC26A4	solute carrier family 26 member 4	5172	https://www.ncbi.nlm.nih.gov/gene/?term=5172
CST3	CST3	cystatin C	1471	https://www.ncbi.nlm.nih.gov/gene/?term=1471
IFT20	IFT20	intraflagellar transport 20	90410	https://www.ncbi.nlm.nih.gov/gene/?term=90410
IMP3	IMP3	IMP3, U3 small nucleolar ribonucleoprotein	55272	https://www.ncbi.nlm.nih.gov/gene/?term=55272
FMR1-IT1	FMR1-IT1	FMR1 intronic transcript 1	106478973	https://www.ncbi.nlm.nih.gov/gene/?term=106478973
RALGAPA1P1	RALGAPA1P1	Ral GTPase activating protein catalytic alpha subunit 1 pseudogene 1	26134	https://www.ncbi.nlm.nih.gov/gene/?term=26134
SLC41A1	SLC41A1	solute carrier family 41 member 1	254428	https://www.ncbi.nlm.nih.gov/gene/?term=254428
COA6-AS1	COA6-AS1	COA6 antisense RNA 1	101927765	https://www.ncbi.nlm.nih.gov/gene/?term=101927765
TLN2	TLN2	talin 2	83660	https://www.ncbi.nlm.nih.gov/gene/?term=83660
SCYL1	SCYL1	SCY1 like pseudokinase 1	57410	https://www.ncbi.nlm.nih.gov/gene/?term=57410
IDH2	IDH2	isocitrate dehydrogenase (NADP(+)) 2, mitochondrial	3418	https://www.ncbi.nlm.nih.gov/gene/?term=3418
TNRC18	TNRC18	trinucleotide repeat containing 18	84629	https://www.ncbi.nlm.nih.gov/gene/?term=84629
TPTE2	TPTE2	transmembrane phosphoinositide 3-phosphatase and tensin homolog 2	93492	https://www.ncbi.nlm.nih.gov/gene/?term=93492
LINC01220	LINC01220	long intergenic non-protein coding RNA 1220	731223	https://www.ncbi.nlm.nih.gov/gene/?term=731223
ALCAM	ALCAM	activated leukocyte cell adhesion molecule	214	https://www.ncbi.nlm.nih.gov/gene/?term=214
ARHGAP45	ARHGAP45	Rho GTPase activating protein 45	23526	https://www.ncbi.nlm.nih.gov/gene/?term=23526
ZMAT3	ZMAT3	zinc finger matrin-type 3	64393	https://www.ncbi.nlm.nih.gov/gene/?term=64393
UNC93B1	UNC93B1	unc-93 homolog B1, TLR signaling regulator	81622	https://www.ncbi.nlm.nih.gov/gene/?term=81622
FAHD2A	FAHD2A	fumarylacetoacetate hydrolase domain containing 2A	51011	https://www.ncbi.nlm.nih.gov/gene/?term=51011
AKR1B1	AKR1B1	aldo-keto reductase family 1 member B	231	https://www.ncbi.nlm.nih.gov/gene/?term=231
PDE3B	PDE3B	phosphodiesterase 3B	5140	https://www.ncbi.nlm.nih.gov/gene/?term=5140
SDHAP3	SDHAP3	succinate dehydrogenase complex flavoprotein subunit A pseudogene 3	728609	https://www.ncbi.nlm.nih.gov/gene/?term=728609
TK2	TK2	thymidine kinase 2, mitochondrial	7084	https://www.ncbi.nlm.nih.gov/gene/?term=7084
RAB11FIP1	RAB11FIP1	RAB11 family interacting protein 1	80223	https://www.ncbi.nlm.nih.gov/gene/?term=80223
RER1	RER1	retention in endoplasmic reticulum sorting receptor 1	11079	https://www.ncbi.nlm.nih.gov/gene/?term=11079
CMAHP	CMAHP	cytidine monophospho-N-acetylneuraminic acid hydroxylase, pseudogene	8418	https://www.ncbi.nlm.nih.gov/gene/?term=8418
FAM71D	FAM71D	family with sequence similarity 71 member D	161142	https://www.ncbi.nlm.nih.gov/gene/?term=161142
PNP	PNP	purine nucleoside phosphorylase	4860	https://www.ncbi.nlm.nih.gov/gene/?term=4860
BCL7A	BCL7A	BCL7A, BAF complex component	605	https://www.ncbi.nlm.nih.gov/gene/?term=605
TTC31	TTC31	tetratricopeptide repeat domain 31	64427	https://www.ncbi.nlm.nih.gov/gene/?term=64427
AMN	AMN	amnion associated transmembrane protein	81693	https://www.ncbi.nlm.nih.gov/gene/?term=81693
SH3BP4	SH3BP4	SH3 domain binding protein 4	23677	https://www.ncbi.nlm.nih.gov/gene/?term=23677
