userId	geneSymbol	geneName	entrezgene	gLink
PHF24	PHF24	PHD finger protein 24	23349	https://www.ncbi.nlm.nih.gov/gene/?term=23349
PPFIBP1	PPFIBP1	PPFIA binding protein 1	8496	https://www.ncbi.nlm.nih.gov/gene/?term=8496
PCDHGA10	PCDHGA10	protocadherin gamma subfamily A, 10	56106	https://www.ncbi.nlm.nih.gov/gene/?term=56106
C1QTNF9B	C1QTNF9B	C1q and TNF related 9B	387911	https://www.ncbi.nlm.nih.gov/gene/?term=387911
EIF2S3B	EIF2S3B	eukaryotic translation initiation factor 2 subunit gamma B	255308	https://www.ncbi.nlm.nih.gov/gene/?term=255308
TLE2	TLE2	TLE family member 2, transcriptional corepressor	7089	https://www.ncbi.nlm.nih.gov/gene/?term=7089
GBE1	GBE1	1,4-alpha-glucan branching enzyme 1	2632	https://www.ncbi.nlm.nih.gov/gene/?term=2632
ANKRD63	ANKRD63	ankyrin repeat domain 63	100131244	https://www.ncbi.nlm.nih.gov/gene/?term=100131244
GADD45A	GADD45A	growth arrest and DNA damage inducible alpha	1647	https://www.ncbi.nlm.nih.gov/gene/?term=1647
TXNRD1	TXNRD1	thioredoxin reductase 1	7296	https://www.ncbi.nlm.nih.gov/gene/?term=7296
IER5	IER5	immediate early response 5	51278	https://www.ncbi.nlm.nih.gov/gene/?term=51278
POPDC2	POPDC2	popeye domain containing 2	64091	https://www.ncbi.nlm.nih.gov/gene/?term=64091
SLC7A7	SLC7A7	solute carrier family 7 member 7	9056	https://www.ncbi.nlm.nih.gov/gene/?term=9056
RFLNB	RFLNB	refilin B	359845	https://www.ncbi.nlm.nih.gov/gene/?term=359845
COL6A1	COL6A1	collagen type VI alpha 1 chain	1291	https://www.ncbi.nlm.nih.gov/gene/?term=1291
NSRP1P1	NSRP1P1	nuclear speckle splicing regulatory protein 1 pseudogene 1	100420557	https://www.ncbi.nlm.nih.gov/gene/?term=100420557
TSNAXIP1	TSNAXIP1	translin associated factor X interacting protein 1	55815	https://www.ncbi.nlm.nih.gov/gene/?term=55815
ANKRD20A21P	ANKRD20A21P	ankyrin repeat domain 20 family member A21, pseudogene	102723552	https://www.ncbi.nlm.nih.gov/gene/?term=102723552
FSTL3	FSTL3	follistatin like 3	10272	https://www.ncbi.nlm.nih.gov/gene/?term=10272
MTCO2P15	MTCO2P15	MT-CO2 pseudogene 15	107075147	https://www.ncbi.nlm.nih.gov/gene/?term=107075147
PYROXD2	PYROXD2	pyridine nucleotide-disulphide oxidoreductase domain 2	84795	https://www.ncbi.nlm.nih.gov/gene/?term=84795
LINC00942	LINC00942	long intergenic non-protein coding RNA 942	100292680	https://www.ncbi.nlm.nih.gov/gene/?term=100292680
GEM	GEM	GTP binding protein overexpressed in skeletal muscle	2669	https://www.ncbi.nlm.nih.gov/gene/?term=2669
NUP210P3	NUP210P3	nucleoporin 210 pseudogene 3	100419070	https://www.ncbi.nlm.nih.gov/gene/?term=100419070
RLN1	RLN1	relaxin 1	6013	https://www.ncbi.nlm.nih.gov/gene/?term=6013
ZSCAN12P1	ZSCAN12P1	zinc finger and SCAN domain containing 12 pseudogene 1	221584	https://www.ncbi.nlm.nih.gov/gene/?term=221584
HAAO	HAAO	3-hydroxyanthranilate 3,4-dioxygenase	23498	https://www.ncbi.nlm.nih.gov/gene/?term=23498
OMD	OMD	osteomodulin	4958	https://www.ncbi.nlm.nih.gov/gene/?term=4958
RAG1	RAG1	recombination activating 1	5896	https://www.ncbi.nlm.nih.gov/gene/?term=5896
CDHR5	CDHR5	cadherin related family member 5	53841	https://www.ncbi.nlm.nih.gov/gene/?term=53841
TMSB15B-AS1	TMSB15B-AS1	TMSB15B antisense RNA 1	100128594	https://www.ncbi.nlm.nih.gov/gene/?term=100128594
LPIN2	LPIN2	lipin 2	9663	https://www.ncbi.nlm.nih.gov/gene/?term=9663
SLC16A8	SLC16A8	solute carrier family 16 member 8	23539	https://www.ncbi.nlm.nih.gov/gene/?term=23539
BET1L	BET1L	Bet1 golgi vesicular membrane trafficking protein like	51272	https://www.ncbi.nlm.nih.gov/gene/?term=51272
ITGA11	ITGA11	integrin subunit alpha 11	22801	https://www.ncbi.nlm.nih.gov/gene/?term=22801
ADGRG1	ADGRG1	adhesion G protein-coupled receptor G1	9289	https://www.ncbi.nlm.nih.gov/gene/?term=9289
SLCO4C1	SLCO4C1	solute carrier organic anion transporter family member 4C1	353189	https://www.ncbi.nlm.nih.gov/gene/?term=353189
ZNF114	ZNF114	zinc finger protein 114	163071	https://www.ncbi.nlm.nih.gov/gene/?term=163071
WAS	WAS	Wiskott-Aldrich syndrome	7454	https://www.ncbi.nlm.nih.gov/gene/?term=7454
ZNF853	ZNF853	zinc finger protein 853	54753	https://www.ncbi.nlm.nih.gov/gene/?term=54753
MAP4K4	MAP4K4	mitogen-activated protein kinase kinase kinase kinase 4	9448	https://www.ncbi.nlm.nih.gov/gene/?term=9448
MMP23A	MMP23A	matrix metallopeptidase 23A (pseudogene)	8511	https://www.ncbi.nlm.nih.gov/gene/?term=8511
BNIP3P42	BNIP3P42	BCL2 interacting protein 3 pseudogene 42	106481697	https://www.ncbi.nlm.nih.gov/gene/?term=106481697
SPINT2	SPINT2	serine peptidase inhibitor, Kunitz type 2	10653	https://www.ncbi.nlm.nih.gov/gene/?term=10653
RRAD	RRAD	RRAD, Ras related glycolysis inhibitor and calcium channel regulator	6236	https://www.ncbi.nlm.nih.gov/gene/?term=6236
NTN1	NTN1	netrin 1	9423	https://www.ncbi.nlm.nih.gov/gene/?term=9423
CARMN	CARMN	cardiac mesoderm enhancer-associated non-coding RNA	728264	https://www.ncbi.nlm.nih.gov/gene/?term=728264
FNDC10	FNDC10	fibronectin type III domain containing 10	643988	https://www.ncbi.nlm.nih.gov/gene/?term=643988
ATP1B2	ATP1B2	ATPase Na+/K+ transporting subunit beta 2	482	https://www.ncbi.nlm.nih.gov/gene/?term=482
CACNG1	CACNG1	calcium voltage-gated channel auxiliary subunit gamma 1	786	https://www.ncbi.nlm.nih.gov/gene/?term=786
DUSP5	DUSP5	dual specificity phosphatase 5	1847	https://www.ncbi.nlm.nih.gov/gene/?term=1847
UBE2D4	UBE2D4	ubiquitin conjugating enzyme E2 D4 (putative)	51619	https://www.ncbi.nlm.nih.gov/gene/?term=51619
SGSM1	SGSM1	small G protein signaling modulator 1	129049	https://www.ncbi.nlm.nih.gov/gene/?term=129049
PROKR2	PROKR2	prokineticin receptor 2	128674	https://www.ncbi.nlm.nih.gov/gene/?term=128674
CSRNP1	CSRNP1	cysteine and serine rich nuclear protein 1	64651	https://www.ncbi.nlm.nih.gov/gene/?term=64651
ADAM8	ADAM8	ADAM metallopeptidase domain 8	101	https://www.ncbi.nlm.nih.gov/gene/?term=101
MAP1LC3B2	MAP1LC3B2	microtubule associated protein 1 light chain 3 beta 2	643246	https://www.ncbi.nlm.nih.gov/gene/?term=643246
LARP6	LARP6	La ribonucleoprotein domain family member 6	55323	https://www.ncbi.nlm.nih.gov/gene/?term=55323
HEXIM1	HEXIM1	HEXIM P-TEFb complex subunit 1	10614	https://www.ncbi.nlm.nih.gov/gene/?term=10614
GPSM3	GPSM3	G protein signaling modulator 3	63940	https://www.ncbi.nlm.nih.gov/gene/?term=63940
CAT	CAT	catalase	847	https://www.ncbi.nlm.nih.gov/gene/?term=847
ANKRD65	ANKRD65	ankyrin repeat domain 65	441869	https://www.ncbi.nlm.nih.gov/gene/?term=441869
DUSP5P1	DUSP5P1	dual specificity phosphatase 5 pseudogene 1	574029	https://www.ncbi.nlm.nih.gov/gene/?term=574029
ITGA9	ITGA9	integrin subunit alpha 9	3680	https://www.ncbi.nlm.nih.gov/gene/?term=3680
IGFBP2	IGFBP2	insulin like growth factor binding protein 2	3485	https://www.ncbi.nlm.nih.gov/gene/?term=3485
NPEPL1	NPEPL1	aminopeptidase like 1	79716	https://www.ncbi.nlm.nih.gov/gene/?term=79716
ALDH1A2	ALDH1A2	aldehyde dehydrogenase 1 family member A2	8854	https://www.ncbi.nlm.nih.gov/gene/?term=8854
PTGFRN	PTGFRN	prostaglandin F2 receptor inhibitor	5738	https://www.ncbi.nlm.nih.gov/gene/?term=5738
MTND2P26	MTND2P26	MT-ND2 pseudogene 26	100873349	https://www.ncbi.nlm.nih.gov/gene/?term=100873349
CTSL	CTSL	cathepsin L	1514	https://www.ncbi.nlm.nih.gov/gene/?term=1514
RPS29P16	RPS29P16	ribosomal protein S29 pseudogene 16	100132499	https://www.ncbi.nlm.nih.gov/gene/?term=100132499
EVI2B	EVI2B	ecotropic viral integration site 2B	2124	https://www.ncbi.nlm.nih.gov/gene/?term=2124
BLVRB	BLVRB	biliverdin reductase B	645	https://www.ncbi.nlm.nih.gov/gene/?term=645
TGFB3	TGFB3	transforming growth factor beta 3	7043	https://www.ncbi.nlm.nih.gov/gene/?term=7043
PRICKLE2	PRICKLE2	prickle planar cell polarity protein 2	166336	https://www.ncbi.nlm.nih.gov/gene/?term=166336
IL27RA	IL27RA	interleukin 27 receptor subunit alpha	9466	https://www.ncbi.nlm.nih.gov/gene/?term=9466
FCF1P7	FCF1P7	FCF1 pseudogene 7	100422536	https://www.ncbi.nlm.nih.gov/gene/?term=100422536
IL17RA	IL17RA	interleukin 17 receptor A	23765	https://www.ncbi.nlm.nih.gov/gene/?term=23765
ERMP1	ERMP1	endoplasmic reticulum metallopeptidase 1	79956	https://www.ncbi.nlm.nih.gov/gene/?term=79956
DPYSL3	DPYSL3	dihydropyrimidinase like 3	1809	https://www.ncbi.nlm.nih.gov/gene/?term=1809
ELK4	ELK4	ELK4, ETS transcription factor	2005	https://www.ncbi.nlm.nih.gov/gene/?term=2005
TEKT2	TEKT2	tektin 2	27285	https://www.ncbi.nlm.nih.gov/gene/?term=27285
IQANK1	IQANK1	IQ motif and ankyrin repeat containing 1	642574	https://www.ncbi.nlm.nih.gov/gene/?term=642574
KIF25	KIF25	kinesin family member 25	3834	https://www.ncbi.nlm.nih.gov/gene/?term=3834
MARVELD1	MARVELD1	MARVEL domain containing 1	83742	https://www.ncbi.nlm.nih.gov/gene/?term=83742
HSPB8	HSPB8	heat shock protein family B (small) member 8	26353	https://www.ncbi.nlm.nih.gov/gene/?term=26353
LRP11	LRP11	LDL receptor related protein 11	84918	https://www.ncbi.nlm.nih.gov/gene/?term=84918
ADGRD2	ADGRD2	adhesion G protein-coupled receptor D2	347088	https://www.ncbi.nlm.nih.gov/gene/?term=347088
GAS6-AS1	GAS6-AS1	GAS6 antisense RNA 1	650669	https://www.ncbi.nlm.nih.gov/gene/?term=650669
IER5L	IER5L	immediate early response 5 like	389792	https://www.ncbi.nlm.nih.gov/gene/?term=389792
AQP11	AQP11	aquaporin 11	282679	https://www.ncbi.nlm.nih.gov/gene/?term=282679
PRNP	PRNP	prion protein	5621	https://www.ncbi.nlm.nih.gov/gene/?term=5621
CD59	CD59	CD59 molecule (CD59 blood group)	966	https://www.ncbi.nlm.nih.gov/gene/?term=966
ELN-AS1	ELN-AS1	ELN antisense RNA 1	107986809	https://www.ncbi.nlm.nih.gov/gene/?term=107986809
HTR2B	HTR2B	5-hydroxytryptamine receptor 2B	3357	https://www.ncbi.nlm.nih.gov/gene/?term=3357
PLCE1	PLCE1	phospholipase C epsilon 1	51196	https://www.ncbi.nlm.nih.gov/gene/?term=51196
KLF11	KLF11	Kruppel like factor 11	8462	https://www.ncbi.nlm.nih.gov/gene/?term=8462
LINC01936	LINC01936	long intergenic non-protein coding RNA 1936	285043	https://www.ncbi.nlm.nih.gov/gene/?term=285043
AVPI1	AVPI1	arginine vasopressin induced 1	60370	https://www.ncbi.nlm.nih.gov/gene/?term=60370
PNCK	PNCK	pregnancy up-regulated nonubiquitous CaM kinase	139728	https://www.ncbi.nlm.nih.gov/gene/?term=139728
VAC14-AS1	VAC14-AS1	VAC14 antisense RNA 1	100130894	https://www.ncbi.nlm.nih.gov/gene/?term=100130894
PMEL	PMEL	premelanosome protein	6490	https://www.ncbi.nlm.nih.gov/gene/?term=6490
FUT8-AS1	FUT8-AS1	FUT8 antisense RNA 1	645431	https://www.ncbi.nlm.nih.gov/gene/?term=645431
ISCA1P4	ISCA1P4	iron-sulfur cluster assembly 1 pseudogene 4	100128012	https://www.ncbi.nlm.nih.gov/gene/?term=100128012
GP1BA	GP1BA	glycoprotein Ib platelet subunit alpha	2811	https://www.ncbi.nlm.nih.gov/gene/?term=2811
CD151	CD151	CD151 molecule (Raph blood group)	977	https://www.ncbi.nlm.nih.gov/gene/?term=977
PLPP1	PLPP1	phospholipid phosphatase 1	8611	https://www.ncbi.nlm.nih.gov/gene/?term=8611
PIPOX	PIPOX	pipecolic acid and sarcosine oxidase	51268	https://www.ncbi.nlm.nih.gov/gene/?term=51268
MBP	MBP	myelin basic protein	4155	https://www.ncbi.nlm.nih.gov/gene/?term=4155
RAB27B	RAB27B	RAB27B, member RAS oncogene family	5874	https://www.ncbi.nlm.nih.gov/gene/?term=5874
SH2D5	SH2D5	SH2 domain containing 5	400745	https://www.ncbi.nlm.nih.gov/gene/?term=400745
CCDC8	CCDC8	coiled-coil domain containing 8	83987	https://www.ncbi.nlm.nih.gov/gene/?term=83987
CD274	CD274	CD274 molecule	29126	https://www.ncbi.nlm.nih.gov/gene/?term=29126
MFAP1P1	MFAP1P1	microfibril associated protein 1 pseudogene 1	646755	https://www.ncbi.nlm.nih.gov/gene/?term=646755
LINC02328	LINC02328	long intergenic non-protein coding RNA 2328	101928767	https://www.ncbi.nlm.nih.gov/gene/?term=101928767
PLXNB2	PLXNB2	plexin B2	23654	https://www.ncbi.nlm.nih.gov/gene/?term=23654
LHX6	LHX6	LIM homeobox 6	26468	https://www.ncbi.nlm.nih.gov/gene/?term=26468
PXN	PXN	paxillin	5829	https://www.ncbi.nlm.nih.gov/gene/?term=5829
MRC2	MRC2	mannose receptor C type 2	9902	https://www.ncbi.nlm.nih.gov/gene/?term=9902
GATA4	GATA4	GATA binding protein 4	2626	https://www.ncbi.nlm.nih.gov/gene/?term=2626
HLX	HLX	H2.0 like homeobox	3142	https://www.ncbi.nlm.nih.gov/gene/?term=3142
TACC1	TACC1	transforming acidic coiled-coil containing protein 1	6867	https://www.ncbi.nlm.nih.gov/gene/?term=6867
EFEMP2	EFEMP2	EGF containing fibulin extracellular matrix protein 2	30008	https://www.ncbi.nlm.nih.gov/gene/?term=30008
TEX45	TEX45	testis expressed 45	374877	https://www.ncbi.nlm.nih.gov/gene/?term=374877
RTBDN	RTBDN	retbindin	83546	https://www.ncbi.nlm.nih.gov/gene/?term=83546
PDE6B	PDE6B	phosphodiesterase 6B	5158	https://www.ncbi.nlm.nih.gov/gene/?term=5158
MPPE1	MPPE1	metallophosphoesterase 1	65258	https://www.ncbi.nlm.nih.gov/gene/?term=65258
HOXD-AS2	HOXD-AS2	HOXD cluster antisense RNA 2	100506783	https://www.ncbi.nlm.nih.gov/gene/?term=100506783
PTHLH	PTHLH	parathyroid hormone like hormone	5744	https://www.ncbi.nlm.nih.gov/gene/?term=5744
TGOLN2	TGOLN2	trans-golgi network protein 2	10618	https://www.ncbi.nlm.nih.gov/gene/?term=10618
ACBD4	ACBD4	acyl-CoA binding domain containing 4	79777	https://www.ncbi.nlm.nih.gov/gene/?term=79777
TXNIP	TXNIP	thioredoxin interacting protein	10628	https://www.ncbi.nlm.nih.gov/gene/?term=10628
LDLR	LDLR	low density lipoprotein receptor	3949	https://www.ncbi.nlm.nih.gov/gene/?term=3949
RPL22L1	RPL22L1	ribosomal protein L22 like 1	200916	https://www.ncbi.nlm.nih.gov/gene/?term=200916
CRTAP	CRTAP	cartilage associated protein	10491	https://www.ncbi.nlm.nih.gov/gene/?term=10491
DACT3	DACT3	dishevelled binding antagonist of beta catenin 3	147906	https://www.ncbi.nlm.nih.gov/gene/?term=147906
LINC02487	LINC02487	long intergenic non-protein coding RNA 2487	441178	https://www.ncbi.nlm.nih.gov/gene/?term=441178
LINGO1-AS1	LINGO1-AS1	LINGO1 antisense RNA 1	253044	https://www.ncbi.nlm.nih.gov/gene/?term=253044
NAIP	NAIP	NLR family apoptosis inhibitory protein	4671	https://www.ncbi.nlm.nih.gov/gene/?term=4671
MTCO1P15	MTCO1P15	MT-CO1 pseudogene 15	107075265	https://www.ncbi.nlm.nih.gov/gene/?term=107075265
ITGB1	ITGB1	integrin subunit beta 1	3688	https://www.ncbi.nlm.nih.gov/gene/?term=3688
RHBDL2	RHBDL2	rhomboid like 2	54933	https://www.ncbi.nlm.nih.gov/gene/?term=54933
MYMX	MYMX	myomixer, myoblast fusion factor	101929726	https://www.ncbi.nlm.nih.gov/gene/?term=101929726
GREB1L	GREB1L	GREB1 like retinoic acid receptor coactivator	80000	https://www.ncbi.nlm.nih.gov/gene/?term=80000
SMOX	SMOX	spermine oxidase	54498	https://www.ncbi.nlm.nih.gov/gene/?term=54498
PTPRF	PTPRF	protein tyrosine phosphatase, receptor type F	5792	https://www.ncbi.nlm.nih.gov/gene/?term=5792
SERPINF1	SERPINF1	serpin family F member 1	5176	https://www.ncbi.nlm.nih.gov/gene/?term=5176
CFAP45	CFAP45	cilia and flagella associated protein 45	25790	https://www.ncbi.nlm.nih.gov/gene/?term=25790
LINC01589	LINC01589	long intergenic non-protein coding RNA 1589	100506737	https://www.ncbi.nlm.nih.gov/gene/?term=100506737
NFKB2	NFKB2	nuclear factor kappa B subunit 2	4791	https://www.ncbi.nlm.nih.gov/gene/?term=4791
TNFAIP8	TNFAIP8	TNF alpha induced protein 8	25816	https://www.ncbi.nlm.nih.gov/gene/?term=25816
LRP1B	LRP1B	LDL receptor related protein 1B	53353	https://www.ncbi.nlm.nih.gov/gene/?term=53353
PLEKHA5	PLEKHA5	pleckstrin homology domain containing A5	54477	https://www.ncbi.nlm.nih.gov/gene/?term=54477
LINC00513	LINC00513	long intergenic non-protein coding RNA 513	100506860	https://www.ncbi.nlm.nih.gov/gene/?term=100506860
LRRN4	LRRN4	leucine rich repeat neuronal 4	164312	https://www.ncbi.nlm.nih.gov/gene/?term=164312
IL3RA	IL3RA	interleukin 3 receptor subunit alpha	3563	https://www.ncbi.nlm.nih.gov/gene/?term=3563
FHIT	FHIT	fragile histidine triad	2272	https://www.ncbi.nlm.nih.gov/gene/?term=2272
ZNF85	ZNF85	zinc finger protein 85	7639	https://www.ncbi.nlm.nih.gov/gene/?term=7639
RIN1	RIN1	Ras and Rab interactor 1	9610	https://www.ncbi.nlm.nih.gov/gene/?term=9610
NECTIN4	NECTIN4	nectin cell adhesion molecule 4	81607	https://www.ncbi.nlm.nih.gov/gene/?term=81607
FAT4	FAT4	FAT atypical cadherin 4	79633	https://www.ncbi.nlm.nih.gov/gene/?term=79633
ATP6V0E2-AS1	ATP6V0E2-AS1	ATP6V0E2 antisense RNA 1	401431	https://www.ncbi.nlm.nih.gov/gene/?term=401431
PXK	PXK	PX domain containing serine/threonine kinase like	54899	https://www.ncbi.nlm.nih.gov/gene/?term=54899
MAP3K1	MAP3K1	mitogen-activated protein kinase kinase kinase 1	4214	https://www.ncbi.nlm.nih.gov/gene/?term=4214
BCRP2	BCRP2	breakpoint cluster region pseudogene 2	400892	https://www.ncbi.nlm.nih.gov/gene/?term=400892
TGIF1	TGIF1	TGFB induced factor homeobox 1	7050	https://www.ncbi.nlm.nih.gov/gene/?term=7050
ERLEC1	ERLEC1	endoplasmic reticulum lectin 1	27248	https://www.ncbi.nlm.nih.gov/gene/?term=27248
KIAA1522	KIAA1522	KIAA1522	57648	https://www.ncbi.nlm.nih.gov/gene/?term=57648
RAP2B	RAP2B	RAP2B, member of RAS oncogene family	5912	https://www.ncbi.nlm.nih.gov/gene/?term=5912
ABCC2	ABCC2	ATP binding cassette subfamily C member 2	1244	https://www.ncbi.nlm.nih.gov/gene/?term=1244
CFAP77	CFAP77	cilia and flagella associated protein 77	389799	https://www.ncbi.nlm.nih.gov/gene/?term=389799
ITPK1-AS1	ITPK1-AS1	ITPK1 antisense RNA 1	319085	https://www.ncbi.nlm.nih.gov/gene/?term=319085
ADAMTSL4	ADAMTSL4	ADAMTS like 4	54507	https://www.ncbi.nlm.nih.gov/gene/?term=54507
RFTN2	RFTN2	raftlin family member 2	130132	https://www.ncbi.nlm.nih.gov/gene/?term=130132
YBX3	YBX3	Y-box binding protein 3	8531	https://www.ncbi.nlm.nih.gov/gene/?term=8531
SLC16A14	SLC16A14	solute carrier family 16 member 14	151473	https://www.ncbi.nlm.nih.gov/gene/?term=151473
NIPAL1	NIPAL1	NIPA like domain containing 1	152519	https://www.ncbi.nlm.nih.gov/gene/?term=152519
CDH3	CDH3	cadherin 3	1001	https://www.ncbi.nlm.nih.gov/gene/?term=1001
TSPAN4	TSPAN4	tetraspanin 4	7106	https://www.ncbi.nlm.nih.gov/gene/?term=7106
PIK3CD	PIK3CD	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta	5293	https://www.ncbi.nlm.nih.gov/gene/?term=5293
DAG1	DAG1	dystroglycan 1	1605	https://www.ncbi.nlm.nih.gov/gene/?term=1605
FAM43B	FAM43B	family with sequence similarity 43 member B	163933	https://www.ncbi.nlm.nih.gov/gene/?term=163933
GCLM	GCLM	glutamate-cysteine ligase modifier subunit	2730	https://www.ncbi.nlm.nih.gov/gene/?term=2730
HIPK2	HIPK2	homeodomain interacting protein kinase 2	28996	https://www.ncbi.nlm.nih.gov/gene/?term=28996
HDAC9	HDAC9	histone deacetylase 9	9734	https://www.ncbi.nlm.nih.gov/gene/?term=9734
KIAA1614	KIAA1614	KIAA1614	57710	https://www.ncbi.nlm.nih.gov/gene/?term=57710
PLEC	PLEC	plectin	5339	https://www.ncbi.nlm.nih.gov/gene/?term=5339
SAMD10	SAMD10	sterile alpha motif domain containing 10	140700	https://www.ncbi.nlm.nih.gov/gene/?term=140700
DGAT2	DGAT2	diacylglycerol O-acyltransferase 2	84649	https://www.ncbi.nlm.nih.gov/gene/?term=84649
PLAUR	PLAUR	plasminogen activator, urokinase receptor	5329	https://www.ncbi.nlm.nih.gov/gene/?term=5329
RAB31	RAB31	RAB31, member RAS oncogene family	11031	https://www.ncbi.nlm.nih.gov/gene/?term=11031
SELPLG	SELPLG	selectin P ligand	6404	https://www.ncbi.nlm.nih.gov/gene/?term=6404
CLCA4-AS1	CLCA4-AS1	CLCA4 antisense RNA 1	105378828	https://www.ncbi.nlm.nih.gov/gene/?term=105378828
EEPD1	EEPD1	endonuclease/exonuclease/phosphatase family domain containing 1	80820	https://www.ncbi.nlm.nih.gov/gene/?term=80820
FKBP1A	FKBP1A	FKBP prolyl isomerase 1A	2280	https://www.ncbi.nlm.nih.gov/gene/?term=2280
MUTYH	MUTYH	mutY DNA glycosylase	4595	https://www.ncbi.nlm.nih.gov/gene/?term=4595
FREM1	FREM1	FRAS1 related extracellular matrix 1	158326	https://www.ncbi.nlm.nih.gov/gene/?term=158326
EYS	EYS	eyes shut homolog	346007	https://www.ncbi.nlm.nih.gov/gene/?term=346007
SPATA3-AS1	SPATA3-AS1	SPATA3 antisense RNA 1 (head to head)	348761	https://www.ncbi.nlm.nih.gov/gene/?term=348761
C1QTNF6	C1QTNF6	C1q and TNF related 6	114904	https://www.ncbi.nlm.nih.gov/gene/?term=114904
PLA2G15	PLA2G15	phospholipase A2 group XV	23659	https://www.ncbi.nlm.nih.gov/gene/?term=23659
MYO1E	MYO1E	myosin IE	4643	https://www.ncbi.nlm.nih.gov/gene/?term=4643
RHEBP2	RHEBP2	RHEB pseudogene 2	101060032	https://www.ncbi.nlm.nih.gov/gene/?term=101060032
ZNF503-AS2	ZNF503-AS2	ZNF503 antisense RNA 2	100131213	https://www.ncbi.nlm.nih.gov/gene/?term=100131213
ABHD12B	ABHD12B	abhydrolase domain containing 12B	145447	https://www.ncbi.nlm.nih.gov/gene/?term=145447
AGRN	AGRN	agrin	375790	https://www.ncbi.nlm.nih.gov/gene/?term=375790
TMEM240	TMEM240	transmembrane protein 240	339453	https://www.ncbi.nlm.nih.gov/gene/?term=339453
KAZALD1	KAZALD1	Kazal type serine peptidase inhibitor domain 1	81621	https://www.ncbi.nlm.nih.gov/gene/?term=81621
MSTN	MSTN	myostatin	2660	https://www.ncbi.nlm.nih.gov/gene/?term=2660
PLEKHA7	PLEKHA7	pleckstrin homology domain containing A7	144100	https://www.ncbi.nlm.nih.gov/gene/?term=144100
UGP2	UGP2	UDP-glucose pyrophosphorylase 2	7360	https://www.ncbi.nlm.nih.gov/gene/?term=7360
LGI3	LGI3	leucine rich repeat LGI family member 3	203190	https://www.ncbi.nlm.nih.gov/gene/?term=203190
C4B	C4B	complement C4B (Chido blood group)	721	https://www.ncbi.nlm.nih.gov/gene/?term=721
TLN1	TLN1	talin 1	7094	https://www.ncbi.nlm.nih.gov/gene/?term=7094
TNFRSF21	TNFRSF21	TNF receptor superfamily member 21	27242	https://www.ncbi.nlm.nih.gov/gene/?term=27242
ABCA12	ABCA12	ATP binding cassette subfamily A member 12	26154	https://www.ncbi.nlm.nih.gov/gene/?term=26154
MYO15A	MYO15A	myosin XVA	51168	https://www.ncbi.nlm.nih.gov/gene/?term=51168
SEC14L1	SEC14L1	SEC14 like lipid binding 1	6397	https://www.ncbi.nlm.nih.gov/gene/?term=6397
ZNF204P	ZNF204P	zinc finger protein 204, pseudogene	7754	https://www.ncbi.nlm.nih.gov/gene/?term=7754
MRPS6	MRPS6	mitochondrial ribosomal protein S6	64968	https://www.ncbi.nlm.nih.gov/gene/?term=64968
UTP6	UTP6	UTP6, small subunit processome component	55813	https://www.ncbi.nlm.nih.gov/gene/?term=55813
